Line,ProductDescription,DateTime_Out,Feed,OutputGood,Scrap,Error_Count,Sum_Duration,Avg_Staff
2,Aspart (CHH),2018-02-10 12:00:00,9248,9126,122,72,874,3.5
2,Aspart (CHH),2018-02-10 13:00:00,8140,8154,-14,92,566,3.5
2,Aspart (CHH),2018-02-10 14:00:00,9520,9342,178,104,976,3.5
2,Aspart (CHH),2018-02-10 15:00:00,8780,8748,32,76,770,3.5
2,Aspart (CHH),2018-02-10 16:00:00,9382,9288,94,98,470,3.5
2,Aspart (CHH),2018-02-10 17:00:00,9068,9018,50,95,698,3.5
2,Aspart (CHH),2018-02-10 18:00:00,8834,8694,140,125,460,3.5
2,Aspart (CHH),2018-02-10 19:00:00,5018,5562,-544,125,816,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-10 20:00:00,7064,6534,530,135,384,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-10 21:00:00,8148,7938,210,153,520,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-10 22:00:00,9768,9774,-6,193,508,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-10 23:00:00,9100,9018,82,150,444,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 00:00:00,9448,9396,52,159,496,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 01:00:00,9759,9612,147,79,526,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 02:00:00,9660,9612,48,69,458,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 03:00:00,9608,9558,50,96,460,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 04:00:00,9836,9720,116,95,422,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 05:00:00,9863,9828,35,99,474,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 06:00:00,10159,10044,115,96,338,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 07:00:00,9177,9126,51,115,368,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 08:00:00,9480,9342,138,81,1008,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 09:00:00,9339,9342,-3,107,686,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 10:00:00,7788,7614,174,84,570,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 11:00:00,9482,9396,86,112,866,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 12:00:00,9700,9666,34,47,2516,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 13:00:00,8576,8478,98,24,534,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 14:00:00,5180,4788,392,53,498,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 15:00:00,9764,9720,44,78,1170,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 16:00:00,9592,9504,88,72,600,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 17:00:00,9386,9342,44,115,288,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 18:00:00,9056,9072,-16,127,550,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 19:00:00,7686,8046,-360,110,530,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 20:00:00,2782,2214,568,101,730,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 21:00:00,9388,9342,46,94,1142,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 22:00:00,9940,9828,112,62,570,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-11 23:00:00,8488,8424,64,93,526,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-12 00:00:00,9440,9450,-10,111,818,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-12 01:00:00,8928,8856,72,75,420,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-12 02:00:00,9616,9450,166,58,1112,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-12 03:00:00,9744,9720,24,69,5006,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-12 04:00:00,8012,7938,74,65,318,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-12 05:00:00,8460,8424,36,46,480,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-12 06:00:00,9316,9126,190,1,7634,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-12 07:00:00,9960,9882,78,27,396,3.33333333333333
2,FlexPen Aspart 100 3ML CCH,2018-02-12 08:00:00,9084,9072,12,49,288,4
2,FlexPen Aspart 100 3ML CCH,2018-02-12 09:00:00,3532,3726,-194,79,478,4
2,FlexPen Aspart 100 3ML CCH,2018-02-12 11:00:00,8284,8046,238,88,574,4
2,FlexPen Aspart 100 3ML CCH,2018-02-12 12:00:00,10288,10260,28,68,972,4
2,FlexPen Aspart 100 3ML CCH,2018-02-12 13:00:00,9848,9720,128,46,310,4
2,FlexPen Aspart 100 3ML CCH,2018-02-12 14:00:00,9764,9828,-64,50,372,4
2,FlexPen Aspart 100 3ML CCH,2018-02-12 15:00:00,8806,8586,220,60,508,3.66666666666667
2,FlexPen Aspart 100 3ML CCH,2018-02-12 16:00:00,8026,7992,34,43,1046,3
2,FlexPen Aspart 100 3ML CCH,2018-02-12 17:00:00,10154,10098,56,80,752,3
2,FlexPen Aspart 100 3ML CCH,2018-02-12 18:00:00,9984,10044,-60,54,212,3
2,FlexPen Aspart 100 3ML CCH,2018-02-12 19:00:00,9568,9396,172,45,1114,3
2,FlexPen Aspart 100 3ML CCH,2018-02-12 20:00:00,7552,7452,100,83,438,3
2,FlexPen Aspart 100 3ML CCH,2018-02-12 21:00:00,8808,8640,168,46,504,3
2,FlexPen Aspart 100 3ML CCH,2018-02-12 22:00:00,9600,9504,96,65,552,3
2,FlexPen Aspart 100 3ML CCH,2018-02-12 23:00:00,7216,7128,88,77,462,3
2,FlexPen Aspart 100 3ML CCH,2018-02-13 00:00:00,9456,9342,114,26,7830,3
2,FlexPen Aspart 100 3ML CCH,2018-02-13 01:00:00,8736,8694,42,59,1162,3
2,FlexPen Aspart 100 3ML CCH,2018-02-13 02:00:00,9418,9342,76,80,506,3
2,FlexPen Aspart 100 3ML CCH,2018-02-13 03:00:00,9466,9234,232,71,1138,3
2,FlexPen Aspart 100 3ML CCH,2018-02-13 04:00:00,1722,2286,-564,5,3950,3
2,FlexPen Aspart 100 3ML CCH,2018-02-13 07:00:00,4656,4050,606,42,510,3
2,FlexPen Aspart 100 3ML CCH,2018-02-13 08:00:00,8800,8640,160,47,278,3
2,FlexPen Aspart 100 3ML CCH,2018-02-13 09:00:00,10268,10206,62,37,850,3
2,FlexPen Aspart 100 3ML CCH,2018-02-13 10:00:00,8860,8694,166,30,440,3
2,FlexPen Aspart 100 3ML CCH,2018-02-13 11:00:00,9539,9450,89,42,270,3
2,FlexPen Aspart 100 3ML CCH,2018-02-13 12:00:00,10144,9936,208,34,334,3
2,FlexPen Aspart 100 3ML CCH,2018-02-13 13:00:00,8884,8802,82,46,894,3
2,FlexPen Aspart 100 3ML CCH,2018-02-13 14:00:00,2878,3420,-542,32,958,3
2,FlexPen Aspart 100 3ML CCH,2018-02-13 15:00:00,7598,6966,632,46,660,3
2,FlexPen Aspart 100 3ML CCH,2018-02-13 16:00:00,9892,9882,10,54,344,3
2,FlexPen Aspart 100 3ML CCH,2018-02-13 17:00:00,9743,9594,149,31,324,3
2,FlexPen Aspart 100 3ML CCH,2018-02-13 18:00:00,8160,8100,60,61,796,3
2,FlexPen Aspart 100 3ML CCH,2018-02-13 19:00:00,9408,9288,120,44,780,3
2,FlexPen Aspart 100 3ML CCH,2018-02-13 20:00:00,9900,9720,180,61,362,3
2,FlexPen Aspart 100 3ML CCH,2018-02-13 21:00:00,9847,9720,127,39,1012,3
2,FlexPen Aspart 100 3ML CCH,2018-02-13 22:00:00,8624,8640,-16,33,346,3
2,FlexPen Aspart 100 3ML CCH,2018-02-13 23:00:00,9076,8964,112,23,744,3
2,FlexPen Aspart 100 3ML CCH,2018-02-14 00:00:00,9560,9450,110,53,766,3
2,FlexPen Aspart 100 3ML CCH,2018-02-14 01:00:00,8524,8478,46,47,9894,3
2,FlexPen Aspart 100 3ML CCH,2018-02-14 02:00:00,1927,1836,91,10,31168,3
2,FlexPen Aspart 100 3ML CCH,2018-02-14 02:00:00,1927,1836,91,10,31168,3
2,FlexPen Aspart 100 3ML CCH,2018-02-14 03:00:00,8180,8154,26,31,232,3
2,FlexPen Aspart 100 3ML CCH,2018-02-14 04:00:00,8224,8154,70,49,588,3
2,FlexPen Aspart 100 3ML CCH,2018-02-14 05:00:00,10104,9936,168,58,654,3
2,FlexPen Aspart 100 3ML CCH,2018-02-14 06:00:00,2944,3078,-134,7,142,3
2,FlexPen Aspart 100 3ML CCH,2018-02-14 14:00:00,60,162,-102,52,406,3
2,FlexPen Aspart 100 3ML CCH,2018-02-14 15:00:00,3612,3402,210,66,300,2.66666666666667
2,FlexPen Aspart 100 3ML CCH,2018-02-14 16:00:00,6580,6534,46,47,270,2
2,FlexPen Aspart 100 3ML CCH,2018-02-14 17:00:00,4576,4482,94,25,1602,2
2,FlexPen Aspart 100 3ML CCH,2018-02-14 18:00:00,9075,8748,327,1,3290,2
2,FlexPen Aspart 100 3ML CCH,2018-02-14 19:00:00,9972,9828,144,2,154,2
2,FlexPen Aspart 100 3ML CCH,2018-02-14 20:00:00,10144,10044,100,39,598,2
2,FlexPen Aspart 100 3ML CCH,2018-02-14 21:00:00,5520,5454,66,70,556,2
2,FlexPen Aspart 100 3ML CCH,2018-02-14 22:00:00,9980,9882,98,56,3310,2
2,FlexPen Aspart 100 3ML CCH,2018-02-14 23:00:00,8452,8424,28,35,2896,2
2,FlexPen Aspart 100 3ML CCH,2018-02-15 00:00:00,9256,9126,130,41,794,2
2,FlexPen Aspart 100 3ML CCH,2018-02-15 01:00:00,5472,5400,72,91,896,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-15 02:00:00,2878,3222,-344,57,510,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-15 03:00:00,7632,7020,612,70,906,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-15 04:00:00,5092,5184,-92,140,446,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-15 05:00:00,5428,5346,82,78,652,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-15 06:00:00,7000,6804,196,32,932,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-15 07:00:00,2380,2214,166,1,7076,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-15 08:00:00,7936,7830,106,64,574,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-15 09:00:00,9332,9234,98,72,326,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-15 10:00:00,9159,9072,87,74,374,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-15 11:00:00,4756,4698,58,53,532,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-15 12:00:00,8944,8856,88,30,178,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-15 13:00:00,10208,10152,56,27,200,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-15 14:00:00,9728,9612,116,62,294,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-15 15:00:00,10420,10314,106,37,766,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-15 16:00:00,9812,9774,38,47,712,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-15 17:00:00,9952,9828,124,50,408,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-15 18:00:00,10040,10044,-4,47,448,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-15 19:00:00,10107,9936,171,24,304,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-15 20:00:00,10368,10314,54,43,134,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-15 21:00:00,10108,10044,64,42,486,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-15 22:00:00,9587,9504,83,36,290,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-15 23:00:00,9004,8910,94,55,226,2
2,FlexPen Aspart 100 3ML CCH,2018-02-16 00:00:00,3348,3348,0,38,242,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-16 01:00:00,8576,8586,-10,25,446,3
2,FlexPen Aspart 100 3ML CCH,2018-02-16 02:00:00,6010,6462,-452,42,246,3
2,FlexPen Aspart 100 3ML CCH,2018-02-16 03:00:00,3590,3186,404,20,8906,3
2,FlexPen Aspart 100 3ML CCH,2018-02-16 04:00:00,9701,9504,197,84,982,3
2,FlexPen Aspart 100 3ML CCH,2018-02-16 05:00:00,7088,7182,-94,125,532,3
2,FlexPen Aspart 100 3ML CCH,2018-02-16 06:00:00,8831,8586,245,124,342,3
2,FlexPen Aspart 100 3ML CCH,2018-02-16 07:00:00,9785,9720,65,141,350,3
2,FlexPen Aspart 100 3ML CCH,2018-02-16 08:00:00,7972,7938,34,67,502,3
2,FlexPen Aspart 100 3ML CCH,2018-02-16 09:00:00,9348,9288,60,37,618,3
2,FlexPen Aspart 100 3ML CCH,2018-02-16 10:00:00,9952,9882,70,45,296,3
2,FlexPen Aspart 100 3ML CCH,2018-02-16 11:00:00,9856,9828,28,49,464,3
2,FlexPen Aspart 100 3ML CCH,2018-02-16 12:00:00,8336,8316,20,50,352,3
2,FlexPen Aspart 100 3ML CCH,2018-02-16 13:00:00,9571,9504,67,42,478,3
2,FlexPen Aspart 100 3ML CCH,2018-02-16 14:00:00,9376,9342,34,23,120,3
2,FlexPen Aspart 100 3ML CCH,2018-02-16 15:00:00,9648,9612,36,48,412,3
2,FlexPen Aspart 100 3ML CCH,2018-02-16 16:00:00,10136,10044,92,34,364,3
2,FlexPen Aspart 100 3ML CCH,2018-02-16 17:00:00,10208,10206,2,29,1876,3
2,FlexPen Aspart 100 3ML CCH,2018-02-16 18:00:00,10448,10368,80,34,1616,3
2,FlexPen Aspart 100 3ML CCH,2018-02-16 19:00:00,9784,9666,118,24,2084,3
2,FlexPen Aspart 100 3ML CCH,2018-02-16 20:00:00,9276,9234,42,59,438,3
2,FlexPen Aspart 100 3ML CCH,2018-02-16 21:00:00,9104,9072,32,47,634,3
2,FlexPen Aspart 100 3ML CCH,2018-02-16 22:00:00,9076,9018,58,76,244,3
2,FlexPen Aspart 100 3ML CCH,2018-02-16 23:00:00,9471,9396,75,112,668,3
2,FlexPen Aspart 100 3ML CCH,2018-02-17 00:00:00,7831,7776,55,121,336,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-17 01:00:00,8604,8640,-36,120,634,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-17 02:00:00,6112,5994,118,132,822,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-17 03:00:00,8286,8262,24,78,1882,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-17 04:00:00,7836,7776,60,97,374,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-17 05:00:00,8160,8100,60,24,2168,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-17 06:00:00,8651,9180,-529,30,818,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-17 07:00:00,3706,3078,628,52,422,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-17 08:00:00,8663,8640,23,67,608,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-17 09:00:00,5528,5454,74,54,340,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-17 10:00:00,4792,4806,-14,49,432,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-17 11:00:00,8592,8586,6,65,434,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-17 12:00:00,8852,8694,158,62,518,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-17 13:00:00,9376,9342,34,42,826,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-17 14:00:00,7656,7560,96,54,466,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-17 15:00:00,8696,8856,-160,50,422,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-17 16:00:00,8719,8532,187,37,372,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-17 17:00:00,8664,8532,132,66,388,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-17 18:00:00,9424,9396,28,57,502,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-17 19:00:00,7908,7830,78,48,210,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-17 20:00:00,9564,9504,60,42,232,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-17 21:00:00,8556,8748,-192,54,472,3.5
2,FlexPen Aspart 100 3ML CCH,2018-02-17 22:00:00,8312,8100,212,53,240,3
2,FlexPen Aspart 100 3ML CCH,2018-02-17 23:00:00,8816,8694,122,38,952,3.33333333333333
2,FlexPen Aspart 100 3ML CCH,2018-02-18 00:00:00,9244,9180,64,48,226,4
2,FlexPen Aspart 100 3ML CCH,2018-02-18 01:00:00,9368,9288,80,51,436,4
2,FlexPen Aspart 100 3ML CCH,2018-02-18 02:00:00,9248,9342,-94,50,182,4
2,FlexPen Aspart 100 3ML CCH,2018-02-18 03:00:00,516,396,120,85,336,4
2,NovoMix 30 GLY (CCH),2018-02-18 03:00:00,516,396,120,85,336,4
2,NovoMix 30 GLY (CCH),2018-02-18 04:00:00,7972,7776,196,57,2258,4
2,NovoMix 30 GLY (CCH),2018-02-18 05:00:00,8659,8856,-197,1,4860,4
2,NovoMix 30 GLY (CCH),2018-02-18 06:00:00,8464,8208,256,15,428,4
2,NovoMix 30 GLY (CCH),2018-02-18 07:00:00,8652,8586,66,31,280,4
2,NovoMix 30 GLY (CCH),2018-02-18 08:00:00,9068,9126,-58,51,212,4
2,NovoMix 30 GLY (CCH),2018-02-18 09:00:00,9140,9018,122,118,362,4
2,NovoMix 30 GLY (CCH),2018-02-18 10:00:00,9268,9234,34,118,644,4
2,NovoMix 30 GLY (CCH),2018-02-18 11:00:00,9308,9234,74,147,664,4
2,NovoMix 30 GLY (CCH),2018-02-18 12:00:00,9439,9396,43,104,788,4
2,NovoMix 30 GLY (CCH),2018-02-18 13:00:00,8903,8856,47,54,358,4
2,NovoMix 30 GLY (CCH),2018-02-18 14:00:00,9060,9018,42,58,1090,4
2,NovoMix 30 GLY (CCH),2018-02-18 15:00:00,8364,8316,48,82,628,4
2,NovoMix 30 GLY (CCH),2018-02-18 16:00:00,10056,9990,66,110,640,4
2,NovoMix 30 GLY (CCH),2018-02-18 17:00:00,7680,7632,48,122,718,4
2,NovoMix 30 GLY (CCH),2018-02-18 18:00:00,9236,9180,56,79,780,4
2,NovoMix 30 GLY (CCH),2018-02-18 19:00:00,9035,8964,71,88,854,4
2,NovoMix 30 GLY (CCH),2018-02-18 20:00:00,8428,8370,58,94,1104,4
2,NovoMix 30 GLY (CCH),2018-02-18 21:00:00,8827,8802,25,105,678,4
2,NovoMix 30 GLY (CCH),2018-02-18 22:00:00,8512,8478,34,97,678,4
2,NovoMix 30 GLY (CCH),2018-02-18 23:00:00,7019,6966,53,136,462,3.25
2,NovoMix 30 GLY (CCH),2018-02-19 00:00:00,8132,8100,32,110,330,3
2,NovoMix 30 GLY (CCH),2018-02-19 01:00:00,8764,8694,70,173,500,3
2,NovoMix 30 GLY (CCH),2018-02-19 02:00:00,9476,9396,80,139,498,3
2,NovoMix 30 GLY (CCH),2018-02-19 03:00:00,9516,9504,12,127,604,3
2,NovoMix 30 GLY (CCH),2018-02-19 04:00:00,9248,9180,68,94,12774,3
2,NovoMix 30 GLY (CCH),2018-02-19 05:00:00,9232,9288,-56,77,200,3
2,NovoMix 30 GLY (CCH),2018-02-19 06:00:00,8364,8208,156,38,1116,3.2
2,NovoMix 30 GLY (CCH),2018-02-19 07:00:00,6328,6210,118,56,344,3
2,NovoMix 30 GLY (CCH),2018-02-19 08:00:00,0,54,-54,18,3230,3
2,NovoMix 30 GLY (CCH),2018-02-19 10:00:00,348,288,60,121,1978,3
2,NovoMix 30 GLY (CCH),2018-02-19 11:00:00,4804,4806,-2,2,4628,3
2,NovoMix 30 GLY (CCH),2018-02-19 12:00:00,4212,4212,0,26,264,3
2,NovoMix 30 GLY (CCH),2018-02-19 13:00:00,872,810,62,28,2724,3
2,NovoMix 30 GLY (CCH),2018-02-19 14:00:00,3232,3186,46,21,252,3.2
2,NovoMix 30 GLY (CCH),2018-02-19 15:00:00,5992,6048,-56,36,1182,3.2
2,NovoMix 30 GLY (CCH),2018-02-19 16:00:00,5672,5616,56,52,794,3
2,NovoMix 30 GLY (CCH),2018-02-19 17:00:00,4359,4266,93,65,780,3
2,NovoMix 30 GLY (CCH),2018-02-19 18:00:00,8828,8748,80,56,818,3
2,NovoMix 30 GLY (CCH),2018-02-19 19:00:00,7338,7236,102,2,7032,3
2,NovoMix 30 GLY (CCH),2018-02-19 20:00:00,8788,8748,40,7,124,3
2,NovoMix 30 GLY (CCH),2018-02-19 21:00:00,8644,8586,58,39,256,3
2,NovoMix 30 GLY (CCH),2018-02-19 22:00:00,6946,7344,-398,38,174,3.2
2,NovoMix 30 GLY (CCH),2018-02-19 23:00:00,0,36,-36,39,594,3.2
2,FlexPen Aspart 100 3ML CCH,2018-02-20 00:00:00,514,108,406,10,3292,3
2,FlexPen Aspart 100 3ML CCH,2018-02-20 01:00:00,10168,9936,232,48,494,3
2,FlexPen Aspart 100 3ML CCH,2018-02-20 02:00:00,10368,10368,0,61,350,3
2,FlexPen Aspart 100 3ML CCH,2018-02-20 03:00:00,9131,8910,221,32,462,3
2,FlexPen Aspart 100 3ML CCH,2018-02-20 04:00:00,2010,1836,174,52,382,3
2,FlexPen Aspart 100 3ML CCH,2018-02-20 05:00:00,8350,8208,142,43,344,3
2,FlexPen Aspart 100 3ML CCH,2018-02-20 06:00:00,9980,9882,98,48,1204,3.2
2,FlexPen Aspart 100 3ML CCH,2018-02-20 07:00:00,9747,9612,135,57,2158,3
2,FlexPen Aspart 100 3ML CCH,2018-02-20 08:00:00,9880,9828,52,87,416,3
2,FlexPen Aspart 100 3ML CCH,2018-02-20 09:00:00,8884,8748,136,28,230,3
2,FlexPen Aspart 100 3ML CCH,2018-02-20 10:00:00,7144,7020,124,36,830,3
2,FlexPen Aspart 100 3ML CCH,2018-02-20 11:00:00,6000,5940,60,39,1066,3
2,FlexPen Aspart 100 3ML CCH,2018-02-20 12:00:00,7315,7236,79,44,1286,3
2,FlexPen Aspart 100 3ML CCH,2018-02-20 13:00:00,10384,10476,-92,10,4586,3
2,FlexPen Aspart 100 3ML CCH,2018-02-20 14:00:00,8828,8802,26,27,356,3.2
2,FlexPen Aspart 100 3ML CCH,2018-02-20 15:00:00,7392,7128,264,47,600,3.2
2,FlexPen Aspart 100 3ML CCH,2018-02-20 16:00:00,7275,7398,-123,67,1174,3
2,FlexPen Aspart 100 3ML CCH,2018-02-20 17:00:00,268,216,52,29,2220,3
2,FlexPen Aspart 100 3ML CCH,2018-02-20 18:00:00,6255,5994,261,50,702,3
2,FlexPen Aspart 100 3ML CCH,2018-02-20 19:00:00,9212,9126,86,48,602,3
2,FlexPen Aspart 100 3ML CCH,2018-02-20 20:00:00,7468,7398,70,61,430,3
2,FlexPen Aspart 100 3ML CCH,2018-02-20 21:00:00,5232,5346,-114,42,470,3
2,FlexPen Aspart 100 3ML CCH,2018-02-20 22:00:00,6957,6804,153,69,624,3.2
2,FlexPen Aspart 100 3ML CCH,2018-02-20 23:00:00,8951,8856,95,126,1394,3.2
2,FlexPen Aspart 100 3ML CCH,2018-02-21 00:00:00,9604,9558,46,16,2830,3
2,FlexPen Aspart 100 3ML CCH,2018-02-21 01:00:00,9924,9882,42,30,2146,3
2,FlexPen Aspart 100 3ML CCH,2018-02-21 02:00:00,8484,8586,-102,36,28978,3
2,FlexPen Aspart 100 3ML CCH,2018-02-21 03:00:00,6860,6588,272,95,756,3
2,FlexPen Aspart 100 3ML CCH,2018-02-21 04:00:00,2332,2376,-44,107,478,3
2,FlexPen Aspart 100 3ML CCH,2018-02-21 05:00:00,4824,4752,72,70,382,3
2,FlexPen Aspart 100 3ML CCH,2018-02-21 06:00:00,6064,5922,142,86,524,3.2
2,FlexPen Aspart 100 3ML CCH,2018-02-21 14:00:00,164,54,110,19,1424,3.2
2,FlexPen Aspart 100 3ML CCH,2018-02-21 15:00:00,8224,8100,124,34,2958,3.2
2,FlexPen Aspart 100 3ML CCH,2018-02-21 16:00:00,8336,8316,20,32,376,3
2,FlexPen Aspart 100 3ML CCH,2018-02-21 17:00:00,2515,2952,-437,54,326,4
2,NovoMix 30 GLY (CCH),2018-02-21 18:00:00,2958,2376,582,74,332,4
2,NovoMix 30 GLY (CCH),2018-02-21 19:00:00,4587,4644,-57,39,554,4
2,NovoMix 30 GLY (CCH),2018-02-21 20:00:00,6736,6534,202,80,436,4
2,NovoMix 30 GLY (CCH),2018-02-21 21:00:00,9956,9774,182,35,282,4
2,NovoMix 30 GLY (CCH),2018-02-21 22:00:00,10040,9882,158,28,242,4
2,NovoMix 30 GLY (CCH),2018-02-21 23:00:00,9396,9288,108,60,450,4
2,NovoMix 30 GLY (CCH),2018-02-22 00:00:00,9444,9450,-6,48,302,4
2,NovoMix 30 GLY (CCH),2018-02-22 01:00:00,10080,9936,144,44,530,4
2,NovoMix 30 GLY (CCH),2018-02-22 02:00:00,10192,10044,148,47,412,4
2,NovoMix 30 GLY (CCH),2018-02-22 03:00:00,9624,9666,-42,62,1388,4
2,NovoMix 30 GLY (CCH),2018-02-22 04:00:00,10176,10098,78,16,1778,4
2,NovoMix 30 GLY (CCH),2018-02-22 05:00:00,10420,10422,-2,37,1452,4
2,NovoMix 30 GLY (CCH),2018-02-22 06:00:00,8828,8694,134,60,500,4
2,NovoMix 30 GLY (CCH),2018-02-22 07:00:00,6840,6858,-18,88,1034,4
2,NovoMix 30 GLY (CCH),2018-02-22 08:00:00,6316,6156,160,51,968,4
2,NovoMix 30 GLY (CCH),2018-02-22 09:00:00,6140,6048,92,32,192,4
2,NovoMix 30 GLY (CCH),2018-02-22 10:00:00,9646,9774,-128,43,300,4
2,NovoMix 30 GLY (CCH),2018-02-22 11:00:00,8536,8532,4,27,380,4
2,NovoMix 30 GLY (CCH),2018-02-22 12:00:00,7180,7020,160,43,346,4
2,NovoMix 30 GLY (CCH),2018-02-22 13:00:00,10724,10584,140,19,112,4
2,NovoMix 30 GLY (CCH),2018-02-22 14:00:00,9712,9558,154,30,408,4
2,NovoMix 30 GLY (CCH),2018-02-22 15:00:00,9672,9666,6,30,130,4
2,NovoMix 30 GLY (CCH),2018-02-22 16:00:00,10120,10044,76,21,1152,4
2,NovoMix 30 GLY (CCH),2018-02-22 17:00:00,8248,8262,-14,34,482,4
2,NovoMix 30 GLY (CCH),2018-02-22 18:00:00,9564,9450,114,36,112,4
2,NovoMix 30 GLY (CCH),2018-02-22 19:00:00,10060,10044,16,22,1120,4
2,NovoMix 30 GLY (CCH),2018-02-22 20:00:00,8388,8424,-36,34,662,4
2,NovoMix 30 GLY (CCH),2018-02-22 21:00:00,9040,8910,130,27,492,4
2,NovoMix 30 GLY (CCH),2018-02-22 22:00:00,10628,10476,152,38,1616,4
2,NovoMix 30 GLY (CCH),2018-02-22 23:00:00,7852,7830,22,17,1148,4
2,NovoMix 30 GLY (CCH),2018-02-23 00:00:00,9052,8964,88,43,336,4
2,NovoMix 30 GLY (CCH),2018-02-23 01:00:00,8944,8964,-20,47,3396,3.5
2,NovoMix 30 GLY (CCH),2018-02-23 02:00:00,5684,5598,86,30,222,3
2,NovoMix 30 GLY (CCH),2018-02-23 03:00:00,7420,7398,22,29,774,3
2,NovoMix 30 GLY (CCH),2018-02-23 04:00:00,10168,10044,124,36,712,3
2,NovoMix 30 GLY (CCH),2018-02-23 05:00:00,2786,3348,-562,21,596,3
